Element Number,Radius,Flow Rate,Inlet Pressure,Outlet Pressure,order
17115.0,0.68491,94.78,6326.332495,6326.023879,7.0
17116.0,0.68491,94.78,6326.023879,6325.715262,7.0
17117.0,0.68491,94.78,6325.715262,6325.496973,7.0
17118.0,0.68491,94.78,6325.496973,6325.278683,7.0
17119.0,0.68491,94.78,6325.278683,6325.060392,7.0
17120.0,0.68491,94.78,6325.060392,6324.751773,7.0
17121.0,0.68491,94.78,6324.751773,6324.443154,7.0
17122.0,0.68491,94.78,6324.443154,6324.134533,7.0
17123.0,0.68491,94.78,6324.134533,6323.916239,7.0
17124.0,0.68491,94.78,6323.916239,6323.697944,7.0
17125.0,0.68491,94.78,6323.697944,6323.389321,7.0
17126.0,0.68491,94.78,6323.389321,6323.080699,7.0
17127.0,0.68491,94.78,6323.080699,6322.772075,7.0
17128.0,0.68491,94.78,6322.772075,6322.553776,7.0
17129.0,0.68491,94.78,6322.553776,6322.335476,7.0
17130.0,0.68491,94.78,6322.335476,6322.026851,7.0
17131.0,0.68491,94.78,6322.026851,6321.718225,7.0
17132.0,0.68491,94.78,6321.718225,6321.499922,7.0
17133.0,0.68491,94.78,6321.499922,6321.281619,7.0
17134.0,0.68491,94.78,6321.281619,6321.063314,7.0
17135.0,0.68491,94.78,6321.063314,6320.754685,7.0
17136.0,0.68491,94.78,6320.754685,6320.446056,7.0
17137.0,0.68491,94.78,6320.446056,6320.227749,7.0
17138.0,0.68491,94.78,6320.227749,6320.009441,7.0
17139.0,0.68491,94.78,6320.009441,6319.791131,7.0
17140.0,0.68491,94.78,6319.791131,6319.482499,7.0
17141.0,0.68491,94.78,6319.482499,6319.264188,7.0
17142.0,0.68491,94.78,6319.264188,6318.955555,7.0
17143.0,0.68491,94.78,6318.955555,6318.64692,7.0
17144.0,0.68491,94.78,6318.64692,6318.338285,7.0
17145.0,0.68491,94.78,6318.338285,6318.11997,7.0
17146.0,0.68491,94.78,6318.11997,6317.901654,7.0
17147.0,0.68491,94.78,6317.901654,6317.683337,7.0
17148.0,0.68491,94.78,6317.683337,6317.3747,7.0
17149.0,0.68491,94.78,6317.3747,6317.156381,7.0
17150.0,0.68491,94.78,6317.156381,6316.938061,7.0
17151.0,0.68491,94.78,6316.938061,6316.629421,7.0
17152.0,0.68491,94.78,6316.629421,6316.411099,7.0
17153.0,0.68491,94.78,6316.411099,6316.102458,7.0
17154.0,0.68491,94.78,6316.102458,6315.884134,7.0
17155.0,0.68491,94.78,6315.884134,6315.665809,7.0
17156.0,0.68491,94.78,6315.665809,6315.447483,7.0
17157.0,0.68491,94.78,6315.447483,6315.229155,7.0
17158.0,0.68491,94.78,6315.229155,6315.010827,7.0
17159.0,0.68491,94.78,6315.010827,6314.792498,7.0
17160.0,0.68491,94.78,6314.792498,6314.574168,7.0
17161.0,0.68491,94.78,6314.574168,6314.355837,7.0
17162.0,0.68491,94.78,6314.355837,6314.047189,7.0
17163.0,0.68491,94.78,6314.047189,6313.73854,7.0
17164.0,0.68491,94.78,6313.73854,6313.520206,7.0
17165.0,0.68491,94.78,6313.520206,6313.30187,7.0
17166.0,0.68491,94.78,6313.30187,6313.083534,7.0
17167.0,0.68491,94.78,6313.083534,6312.865196,7.0
17168.0,0.68491,94.78,6312.865196,6312.646858,7.0
17169.0,0.68491,94.78,6312.646858,6312.428518,7.0
17170.0,0.68491,94.78,6312.428518,6312.119864,7.0
17171.0,0.68491,94.78,6312.119864,6311.901522,7.0
17172.0,0.68491,94.78,6311.901522,6311.592867,7.0
17173.0,0.68491,94.78,6311.592867,6311.374523,7.0
17174.0,0.68491,94.78,6311.374523,6311.156177,7.0
17175.0,0.68491,94.78,6311.156177,6310.937831,7.0
17176.0,0.68491,94.78,6310.937831,6310.629173,7.0
17177.0,0.68491,94.78,6310.629173,6310.410824,7.0
17178.0,0.68491,94.78,6310.410824,6310.192474,7.0
17179.0,0.68491,94.78,6310.192474,6309.974124,7.0
17180.0,0.68491,94.78,6309.974124,6309.755772,7.0
17181.0,0.68491,94.78,6309.755772,6309.447109,7.0
17182.0,0.68491,94.78,6309.447109,6309.138446,7.0
17183.0,0.68491,94.78,6309.138446,6308.829782,7.0
17184.0,0.68491,94.78,6308.829782,6308.611425,7.0
17185.0,0.68491,94.78,6308.611425,6308.393068,7.0
17186.0,0.68491,94.78,6308.393068,6308.174709,7.0
17187.0,0.68491,94.78,6308.174709,6307.866042,7.0
17188.0,0.68491,94.78,6307.866042,6307.557373,7.0
17189.0,0.68491,94.78,6307.557373,6307.339011,7.0
17190.0,0.68491,94.78,6307.339011,6307.120648,7.0
17191.0,0.68491,94.78,6307.120648,6306.811977,7.0
17192.0,0.68491,94.78,6306.811977,6306.503306,7.0
17193.0,0.68491,94.78,6306.503306,6306.284939,7.0
17194.0,0.68491,94.78,6306.284939,6306.066571,7.0
17195.0,0.68491,94.78,6306.066571,6305.757896,7.0
17196.0,0.68491,94.78,6305.757896,6305.539526,7.0
17197.0,0.68491,94.78,6305.539526,6305.23085,7.0
17198.0,0.68491,94.78,6305.23085,6305.012477,7.0
17199.0,0.68491,94.78,6305.012477,6304.794103,7.0
17200.0,0.68491,94.78,6304.794103,6304.575728,7.0
17201.0,0.68491,94.78,6304.575728,6304.357351,7.0
17202.0,0.68491,94.78,6304.357351,6304.138974,7.0
17203.0,0.68491,94.78,6304.138974,6303.920595,7.0
17204.0,0.68491,94.78,6303.920595,6303.702215,7.0
17205.0,0.68491,94.78,6303.702215,6303.483833,7.0
17206.0,0.68491,94.78,6303.483833,6303.26545,7.0
17207.0,0.68491,94.78,6303.26545,6302.956766,7.0
17208.0,0.68491,94.78,6302.956766,6302.738381,7.0
17209.0,0.68491,94.78,6302.738381,6302.519994,7.0
17210.0,0.68491,94.78,6302.519994,6302.301607,7.0
17211.0,0.68491,94.78,6302.301607,6301.992919,7.0
17212.0,0.68491,94.78,6301.992919,6301.774529,7.0
17213.0,0.68491,94.78,6301.774529,6301.465839,7.0
17214.0,0.68491,94.78,6301.465839,6301.247446,7.0
17215.0,0.68491,94.78,6301.247446,6301.029052,7.0
17216.0,0.68491,94.78,6301.029052,6300.720359,7.0
17217.0,0.68491,94.78,6300.720359,6300.501963,7.0
17218.0,0.68491,94.78,6300.501963,6300.283565,7.0
17219.0,0.68491,94.78,6300.283565,6300.065166,7.0
17220.0,0.68491,94.78,6300.065166,6299.756469,7.0
17221.0,0.68491,94.78,6299.756469,6299.538067,7.0
17222.0,0.68491,94.78,6299.538067,6299.229369,7.0
17223.0,0.68491,94.78,6299.229369,6299.010965,7.0
17224.0,0.68491,94.78,6299.010965,6298.792559,7.0
17225.0,0.68491,94.78,6298.792559,6298.574152,7.0
17226.0,0.68491,94.78,6298.574152,6298.26545,7.0
17227.0,0.68491,94.78,6298.26545,6298.04704,7.0
17228.0,0.68491,94.78,6298.04704,6297.828629,7.0
17229.0,0.68491,94.78,6297.828629,6297.519924,7.0
17230.0,0.68491,94.78,6297.519924,6297.30151,7.0
17231.0,0.68491,94.78,6297.30151,6297.083095,7.0
17232.0,0.68491,94.78,6297.083095,6296.864678,7.0
17233.0,0.68491,94.78,6296.864678,6296.64626,7.0
17234.0,0.68491,94.78,6296.64626,6296.427841,7.0
17235.0,0.68491,94.78,6296.427841,6296.119131,7.0
17236.0,0.68491,94.78,6296.119131,6295.900708,7.0
17237.0,0.68491,94.78,6295.900708,6295.682285,7.0
17238.0,0.68491,94.78,6295.682285,6295.46386,7.0
17239.0,0.68491,94.78,6295.46386,6295.155145,7.0
17240.0,0.68491,94.78,6295.155145,6294.936718,7.0
17241.0,0.68491,94.78,6294.936718,6294.718289,7.0
17242.0,0.68491,94.78,6294.718289,6294.409571,7.0
17243.0,0.68491,94.78,6294.409571,6294.191139,7.0
17244.0,0.68491,94.78,6294.191139,6293.972706,7.0
17245.0,0.68491,94.78,6293.972706,6293.754271,7.0
17246.0,0.68491,94.78,6293.754271,6293.445549,7.0
17247.0,0.68491,94.78,6293.445549,6293.227111,7.0
17248.0,0.68491,94.78,6293.227111,6293.008672,7.0
17249.0,0.68491,94.78,6293.008672,6292.790231,7.0
17250.0,0.68491,94.78,6292.790231,6292.481506,7.0
17251.0,0.68491,94.78,6292.481506,6292.263062,7.0
17252.0,0.68491,94.78,6292.263062,6291.954335,7.0
17253.0,0.68491,94.78,6291.954335,6291.735888,7.0
17254.0,0.68491,94.78,6291.735888,6291.51744,7.0
17255.0,0.68491,94.78,6291.51744,6291.29899,7.0
17256.0,0.68491,94.78,6291.29899,6290.990258,7.0
17257.0,0.68491,94.78,6290.990258,6290.771806,7.0
17258.0,0.68491,94.78,6290.771806,6290.553352,7.0
17259.0,0.68491,94.78,6290.553352,6290.334896,7.0
17260.0,0.68491,94.78,6290.334896,6290.116439,7.0
17261.0,0.68491,94.78,6290.116439,6289.897981,7.0
17262.0,0.68491,94.78,6289.897981,6289.679521,7.0
17263.0,0.68491,94.78,6289.679521,6289.461059,7.0
17264.0,0.68491,94.78,6289.461059,6289.152318,7.0
17265.0,0.68491,94.78,6289.152318,6288.933854,7.0
17266.0,0.68491,94.78,6288.933854,6288.715387,7.0
17267.0,0.68491,94.78,6288.715387,6288.49692,7.0
17268.0,0.68491,94.78,6288.49692,6288.27845,7.0
17269.0,0.68491,94.78,6288.27845,6288.059979,7.0
17270.0,0.68491,94.78,6288.059979,6287.841507,7.0
17271.0,0.68491,94.78,6287.841507,6287.623033,7.0
17272.0,0.68491,94.78,6287.623033,6287.404557,7.0
17273.0,0.68491,94.78,6287.404557,6287.18608,7.0
17274.0,0.68491,94.78,6287.18608,6286.967601,7.0
17275.0,0.68491,94.78,6286.967601,6286.74912,7.0
17276.0,0.68491,94.78,6286.74912,6286.530638,7.0
17277.0,0.68491,94.78,6286.530638,6286.312154,7.0
17278.0,0.68491,94.78,6286.312154,6286.093669,7.0
17279.0,0.68491,94.78,6286.093669,6285.875182,7.0
17280.0,0.68491,94.78,6285.875182,6285.656693,7.0
17281.0,0.68491,94.78,6285.656693,6285.438203,7.0
17282.0,0.68491,94.78,6285.438203,6285.219711,7.0
17283.0,0.68491,94.78,6285.219711,6285.001218,7.0
17284.0,0.68491,94.78,6285.001218,6284.782723,7.0
17285.0,0.68491,94.78,6284.782723,6284.564226,7.0
17286.0,0.68491,94.78,6284.564226,6284.345727,7.0
17287.0,0.68491,94.78,6284.345727,6284.127227,7.0
17288.0,0.68491,94.78,6284.127227,6283.908725,7.0
17289.0,0.68491,94.78,6283.908725,6283.690222,7.0
17290.0,0.68491,94.78,6283.690222,6283.471716,7.0
17291.0,0.68491,94.78,6283.471716,6283.253209,7.0
17292.0,0.68491,94.78,6283.253209,6283.034701,7.0
17293.0,0.68491,94.78,6283.034701,6282.81619,7.0
17294.0,0.68491,94.78,6282.81619,6282.597678,7.0
17295.0,0.68491,94.78,6282.597678,6282.379164,7.0
17296.0,0.68491,94.78,6282.379164,6282.160649,7.0
17297.0,0.68491,94.78,6282.160649,6281.942132,7.0
17298.0,0.68491,94.78,6281.942132,6281.723613,7.0
17299.0,0.68491,94.78,6281.723613,6281.505092,7.0
17300.0,0.68491,94.78,6281.505092,6281.286569,7.0
17301.0,0.68491,94.78,6281.286569,6281.068045,7.0
17302.0,0.68491,94.78,6281.068045,6280.849519,7.0
17303.0,0.68491,94.78,6280.849519,6280.630991,7.0
17304.0,0.68491,94.78,6280.630991,6280.412461,7.0
17305.0,0.68491,94.78,6280.412461,6280.19393,7.0
17306.0,0.68491,94.78,6280.19393,6279.975397,7.0
17307.0,0.68491,94.78,6279.975397,6279.756862,7.0
17308.0,0.68491,94.78,6279.756862,6279.538325,7.0
17309.0,0.68491,94.78,6279.538325,6279.319786,7.0
17310.0,0.68491,94.78,6279.319786,6279.101246,7.0
17311.0,0.68491,94.78,6279.101246,6278.882703,7.0
17312.0,0.68491,94.78,6278.882703,6278.664159,7.0
17313.0,0.68491,94.78,6278.664159,6278.445613,7.0
17314.0,0.68491,55.882,6278.445613,6278.316987,7.0
17316.0,0.68491,265.13,6347.152286,6346.289082,7.0
17317.0,0.68491,265.13,6346.289082,6345.425877,7.0
17318.0,0.68491,265.13,6345.425877,6344.56267,7.0
17319.0,0.68491,265.13,6344.56267,6343.952401,7.0
17320.0,0.68491,265.13,6343.952401,6343.089193,7.0
17321.0,0.68491,265.13,6343.089193,6342.478924,7.0
17322.0,0.68491,265.13,6342.478924,6341.615715,7.0
17323.0,0.68491,265.13,6341.615715,6340.752505,7.0
17324.0,0.68491,265.13,6340.752505,6340.142236,7.0
17325.0,0.68491,265.13,6340.142236,6339.531967,7.0
17326.0,0.68491,265.13,6339.531967,6338.668755,7.0
17327.0,0.68491,265.13,6338.668755,6338.058486,7.0
17328.0,0.68491,265.13,6338.058486,6337.195273,7.0
17329.0,0.68491,265.13,6337.195273,6336.585004,7.0
17330.0,0.68491,265.13,6336.585004,6335.974735,7.0
17331.0,0.68491,265.13,6335.974735,6335.11152,7.0
17332.0,0.68491,265.13,6335.11152,6334.501251,7.0
17333.0,0.68491,265.13,6334.501251,6333.890982,7.0
17334.0,0.68491,265.13,6333.890982,6333.280713,7.0
17335.0,0.68491,265.13,6333.280713,6332.670444,7.0
17336.0,0.68491,265.13,6332.670444,6331.807228,7.0
17337.0,0.68491,265.13,6331.807228,6330.944011,7.0
17338.0,0.68491,265.13,6330.944011,6330.333742,7.0
17339.0,0.68491,265.13,6330.333742,6329.723473,7.0
17340.0,0.68491,265.13,6329.723473,6328.860254,7.0
17341.0,0.68491,265.13,6328.860254,6328.249985,7.0
17342.0,0.68491,265.13,6328.249985,6327.333428,7.0
17343.0,0.68491,265.13,6327.333428,6326.723159,7.0
17344.0,0.68491,265.13,6326.723159,6325.859921,7.0
17345.0,0.68491,265.13,6325.859921,6325.249652,7.0
17346.0,0.68491,265.13,6325.249652,6324.386412,7.0
17347.0,0.68491,265.13,6324.386412,6323.776143,7.0
17348.0,0.68491,265.13,6323.776143,6322.912902,7.0
17349.0,0.68491,265.13,6322.912902,6322.04966,7.0
17350.0,0.68491,265.13,6322.04966,6321.186416,7.0
17351.0,0.68491,265.13,6321.186416,6320.32317,7.0
17352.0,0.68491,265.13,6320.32317,6319.712901,7.0
17353.0,0.68491,265.13,6319.712901,6318.849655,7.0
17354.0,0.68491,265.13,6318.849655,6318.239386,7.0
17355.0,0.68491,265.13,6318.239386,6317.629117,7.0
17356.0,0.68491,265.13,6317.629117,6316.765868,7.0
17357.0,0.68491,265.13,6316.765868,6316.155599,7.0
17358.0,0.68491,265.13,6316.155599,6315.54533,7.0
17359.0,0.68491,265.13,6315.54533,6314.935061,7.0
17360.0,0.68491,265.13,6314.935061,6314.071811,7.0
17361.0,0.68491,265.13,6314.071811,6313.461542,7.0
17362.0,0.68491,265.13,6313.461542,6312.851273,7.0
17363.0,0.68491,265.13,6312.851273,6312.241004,7.0
17364.0,0.68491,265.13,6312.241004,6311.630735,7.0
17365.0,0.68491,265.13,6311.630735,6311.020466,7.0
17366.0,0.68491,265.13,6311.020466,6310.157215,7.0
17367.0,0.68491,265.13,6310.157215,6309.293962,7.0
17368.0,0.68491,265.13,6309.293962,6308.683693,7.0
17369.0,0.68491,265.13,6308.683693,6308.073424,7.0
17370.0,0.68491,265.13,6308.073424,6307.463155,7.0
17371.0,0.68491,265.13,6307.463155,6306.599901,7.0
17372.0,0.68491,265.13,6306.599901,6305.989632,7.0
17373.0,0.68491,265.13,6305.989632,6305.379363,7.0
17374.0,0.68491,265.13,6305.379363,6304.769094,7.0
17375.0,0.68491,265.13,6304.769094,6303.905838,7.0
17376.0,0.68491,265.13,6303.905838,6303.295569,7.0
17377.0,0.68491,265.13,6303.295569,6302.6853,7.0
17378.0,0.68491,265.13,6302.6853,6301.822043,7.0
17379.0,0.68491,265.13,6301.822043,6301.211774,7.0
17380.0,0.68491,265.13,6301.211774,6300.601505,7.0
17381.0,0.68491,265.13,6300.601505,6299.991236,7.0
17382.0,0.68491,265.13,6299.991236,6299.380967,7.0
17383.0,0.68491,265.13,6299.380967,6298.770698,7.0
17384.0,0.68491,265.13,6298.770698,6298.160429,7.0
17385.0,0.68491,265.13,6298.160429,6297.55016,7.0
17386.0,0.68491,265.13,6297.55016,6296.686902,7.0
17387.0,0.68491,265.13,6296.686902,6296.076633,7.0
17388.0,0.68491,265.13,6296.076633,6295.466363,7.0
17389.0,0.68491,265.13,6295.466363,6294.603103,7.0
17390.0,0.68491,265.13,6294.603103,6293.992834,7.0
17391.0,0.68491,265.13,6293.992834,6293.382565,7.0
17392.0,0.68491,265.13,6293.382565,6292.772296,7.0
17393.0,0.68491,265.13,6292.772296,6292.162027,7.0
17394.0,0.68491,265.13,6292.162027,6291.551758,7.0
17395.0,0.68491,265.13,6291.551758,6290.941489,7.0
17396.0,0.68491,265.13,6290.941489,6290.078228,7.0
17397.0,0.68491,265.13,6290.078228,6289.467959,7.0
17398.0,0.68491,265.13,6289.467959,6288.85769,7.0
17399.0,0.68491,265.13,6288.85769,6288.247421,7.0
17400.0,0.68491,265.13,6288.247421,6287.637152,7.0
17401.0,0.68491,265.13,6287.637152,6287.026883,7.0
17402.0,0.68491,265.13,6287.026883,6286.416614,7.0
17403.0,0.68491,265.13,6286.416614,6285.806344,7.0
17404.0,0.68491,265.13,6285.806344,6284.943081,7.0
17405.0,0.68491,265.13,6284.943081,6284.332812,7.0
17406.0,0.68491,265.13,6284.332812,6283.722543,7.0
17407.0,0.68491,265.13,6283.722543,6283.112274,7.0
17408.0,0.68491,265.13,6283.112274,6282.502005,7.0
17410.0,0.68491,199.62,6282.502005,6282.042304,7.0
17411.0,0.68491,55.882,6278.316987,6278.13492,7.0
17412.0,0.68491,55.882,6278.13492,6277.952852,7.0
17413.0,0.68491,55.882,6277.952852,6277.824225,7.0
17414.0,0.68491,55.882,6277.824225,6277.695599,7.0
17415.0,0.68491,55.882,6277.695599,6277.51353,7.0
17416.0,0.68491,55.882,6277.51353,6277.331461,7.0
17417.0,0.68491,55.882,6277.331461,6277.202834,7.0
17418.0,0.68491,55.882,6277.202834,6277.020764,7.0
17419.0,0.68491,55.882,6277.020764,6276.892138,7.0
17420.0,0.68491,55.882,6276.892138,6276.763511,7.0
17421.0,0.68491,55.882,6276.763511,6276.58144,7.0
17422.0,0.68491,55.882,6276.58144,6276.452813,7.0
17423.0,0.68491,55.882,6276.452813,6276.324187,7.0
17424.0,0.68491,55.882,6276.324187,6276.19556,7.0
17425.0,0.68491,55.882,6276.19556,6276.066933,7.0
17426.0,0.68491,55.882,6276.066933,6275.884861,7.0
17427.0,0.68491,55.882,6275.884861,6275.756235,7.0
17428.0,0.68491,55.882,6275.756235,6275.574162,7.0
17429.0,0.68491,55.882,6275.574162,6275.445536,7.0
17430.0,0.68491,55.882,6275.445536,6275.316909,7.0
17431.0,0.68491,55.882,6275.316909,6275.188282,7.0
17432.0,0.68491,55.882,6275.188282,6275.059655,7.0
17433.0,0.68491,55.882,6275.059655,6274.931028,7.0
17434.0,0.68491,55.882,6274.931028,6274.748955,7.0
17435.0,0.68491,55.882,6274.748955,6274.566881,7.0
17436.0,0.68491,55.882,6274.566881,6274.438255,7.0
17437.0,0.68491,55.882,6274.438255,6274.25618,7.0
17438.0,0.68491,55.882,6274.25618,6274.127553,7.0
17439.0,0.68491,55.882,6274.127553,6273.998926,7.0
17440.0,0.68491,55.882,6273.998926,6273.816851,7.0
17441.0,0.68491,55.882,6273.816851,6273.688224,7.0
17442.0,0.68491,55.882,6273.688224,6273.506148,7.0
17443.0,0.68491,55.882,6273.506148,6273.377521,7.0
17444.0,0.68491,55.882,6273.377521,6273.248894,7.0
17445.0,0.68491,55.882,6273.248894,6273.066817,7.0
17446.0,0.68491,55.882,6273.066817,6272.93819,7.0
17447.0,0.68491,55.882,6272.93819,6272.809563,7.0
17448.0,0.68491,55.882,6272.809563,6272.680937,7.0
17449.0,0.68491,55.882,6272.680937,6272.55231,7.0
17450.0,0.68491,55.882,6272.55231,6272.370232,7.0
17451.0,0.68491,55.882,6272.370232,6272.188153,7.0
17452.0,0.68491,55.882,6272.188153,6272.059526,7.0
17453.0,0.68491,55.882,6272.059526,6271.877447,7.0
17454.0,0.68491,55.882,6271.877447,6271.74882,7.0
17455.0,0.68491,55.882,6271.74882,6271.620193,7.0
17456.0,0.68491,55.882,6271.620193,6271.438113,7.0
17457.0,0.68491,55.882,6271.438113,6271.309486,7.0
17458.0,0.68491,55.882,6271.309486,6271.127405,7.0
17459.0,0.68491,55.882,6271.127405,6270.998778,7.0
17460.0,0.68491,55.882,6270.998778,6270.816696,7.0
17461.0,0.68491,55.882,6270.816696,6270.688069,7.0
17462.0,0.68491,55.882,6270.688069,6270.505986,7.0
17463.0,0.68491,55.882,6270.505986,6270.37736,7.0
17464.0,0.68491,55.882,6270.37736,6270.248733,7.0
17465.0,0.68491,55.882,6270.248733,6270.066649,7.0
17466.0,0.68491,55.882,6270.066649,6269.938022,7.0
17467.0,0.68491,55.882,6269.938022,6269.809396,7.0
17468.0,0.68491,55.882,6269.809396,6269.627311,7.0
17469.0,0.68491,55.882,6269.627311,6269.498684,7.0
17470.0,0.68491,55.882,6269.498684,6269.370057,7.0
17471.0,0.68491,55.882,6269.370057,6269.241431,7.0
17472.0,0.68491,55.882,6269.241431,6269.059345,7.0
17473.0,0.68491,55.882,6269.059345,6268.930719,7.0
17474.0,0.68491,55.882,6268.930719,6268.802092,7.0
17475.0,0.68491,55.882,6268.802092,6268.673465,7.0
17476.0,0.68491,55.882,6268.673465,6268.544838,7.0
17477.0,0.68491,55.882,6268.544838,6268.416211,7.0
17478.0,0.68491,55.882,6268.416211,6268.234125,7.0
17479.0,0.68491,55.882,6268.234125,6268.052038,7.0
17480.0,0.68491,55.882,6268.052038,6267.923411,7.0
17481.0,0.68491,55.882,6267.923411,6267.794784,7.0
17482.0,0.68491,55.882,6267.794784,6267.666158,7.0
17483.0,0.68491,55.882,6267.666158,6267.537531,7.0
17484.0,0.68491,55.882,6267.537531,6267.408904,7.0
17485.0,0.68491,55.882,6267.408904,6267.226816,7.0
17486.0,0.68491,55.882,6267.226816,6267.098189,7.0
17487.0,0.68491,55.882,6267.098189,6266.969563,7.0
17488.0,0.68491,55.882,6266.969563,6266.840936,7.0
17489.0,0.68491,55.882,6266.840936,6266.712309,7.0
17490.0,0.68491,55.882,6266.712309,6266.583682,7.0
17491.0,0.68491,55.882,6266.583682,6266.401593,7.0
17492.0,0.68491,55.882,6266.401593,6266.272967,7.0
17493.0,0.68491,55.882,6266.272967,6266.14434,7.0
17494.0,0.68491,55.882,6266.14434,6265.96225,7.0
17495.0,0.68491,55.882,6265.96225,6265.833623,7.0
17496.0,0.68491,55.882,6265.833623,6265.704997,7.0
17497.0,0.68491,55.882,6265.704997,6265.57637,7.0
17498.0,0.68491,55.882,6265.57637,6265.447743,7.0
17499.0,0.68491,55.882,6265.447743,6265.319116,7.0
17500.0,0.68491,55.882,6265.319116,6265.137026,7.0
17501.0,0.68491,55.882,6265.137026,6265.008399,7.0
17502.0,0.68491,55.882,6265.008399,6264.879772,7.0
17503.0,0.68491,55.882,6264.879772,6264.751145,7.0
17504.0,0.68491,55.882,6264.751145,6264.622519,7.0
17505.0,0.68491,55.882,6264.622519,6264.493892,7.0
17506.0,0.68491,55.882,6264.493892,6264.365265,7.0
18271.0,0.68491,199.62,6282.042304,6281.5826,7.0
18272.0,0.68491,199.62,6281.5826,6281.122896,7.0
18273.0,0.68491,199.62,6281.122896,6280.472937,7.0
18274.0,0.68491,199.62,6280.472937,6279.822977,7.0
18275.0,0.68491,199.62,6279.822977,6279.363267,7.0
18276.0,0.68491,199.62,6279.363267,6278.713305,7.0
18277.0,0.68491,199.62,6278.713305,6278.253592,7.0
18278.0,0.68491,199.62,6278.253592,6277.603627,7.0
18279.0,0.68491,199.62,6277.603627,6277.143911,7.0
18280.0,0.68491,199.62,6277.143911,6276.684193,7.0
18281.0,0.68491,199.62,6276.684193,6276.224473,7.0
18282.0,0.68491,199.62,6276.224473,6275.574503,7.0
18283.0,0.68491,199.62,6275.574503,6274.924533,7.0
18284.0,0.68491,199.62,6274.924533,6274.464808,7.0
18285.0,0.68491,199.62,6274.464808,6273.814835,7.0
18286.0,0.68491,199.62,6273.814835,6273.355106,7.0
18287.0,0.68491,199.62,6273.355106,6272.705131,7.0
18288.0,0.68491,199.62,6272.705131,6272.055154,7.0
18289.0,0.68491,199.62,6272.055154,6271.405176,7.0
18290.0,0.68491,199.62,6271.405176,6270.755197,7.0
18291.0,0.68491,199.62,6270.755197,6270.29546,7.0
18292.0,0.68491,199.62,6270.29546,6269.835721,7.0
18293.0,0.68491,199.62,6269.835721,6269.37598,7.0
18294.0,0.68491,199.62,6269.37598,6268.916237,7.0
18295.0,0.68491,199.62,6268.916237,6268.266252,7.0
18296.0,0.68491,199.62,6268.266252,6267.806506,7.0
18297.0,0.68491,199.62,6267.806506,6267.346758,7.0
18298.0,0.68491,199.62,6267.346758,6266.887008,7.0
18299.0,0.68491,199.62,6266.887008,6266.237017,7.0
18300.0,0.68491,199.62,6266.237017,6265.777264,7.0
18301.0,0.68491,199.62,6265.777264,6265.317508,7.0
18302.0,0.68491,199.62,6265.317508,6264.857751,7.0
18303.0,0.68491,199.62,6264.857751,6264.397992,7.0
18304.0,0.68491,199.62,6264.397992,6263.938231,7.0
18305.0,0.68491,199.62,6263.938231,6263.478468,7.0
18306.0,0.68491,199.62,6263.478468,6263.018703,7.0
18307.0,0.68491,199.62,6263.018703,6262.368702,7.0
18308.0,0.68491,199.62,6262.368702,6261.908934,7.0
18309.0,0.68491,199.62,6261.908934,6261.449163,7.0
18310.0,0.68491,199.62,6261.449163,6260.989391,7.0
18311.0,0.68491,199.62,6260.989391,6260.529617,7.0
18312.0,0.68491,199.62,6260.529617,6259.879609,7.0
18313.0,0.68491,199.62,6259.879609,6259.419831,7.0
18314.0,0.68491,199.62,6259.419831,6258.960051,7.0
18315.0,0.68491,199.62,6258.960051,6258.500269,7.0
18316.0,0.68491,199.62,6258.500269,6258.040485,7.0
18317.0,0.68491,199.62,6258.040485,6257.580699,7.0
18318.0,0.68491,199.62,6257.580699,6257.120911,7.0
18319.0,0.68491,199.62,6257.120911,6256.661121,7.0
18320.0,0.68491,199.62,6256.661121,6256.011102,7.0
18321.0,0.68491,199.62,6256.011102,6255.551308,7.0
18322.0,0.68491,199.62,6255.551308,6254.901287,7.0
18324.0,0.68491,141.34,6254.901287,6254.575734,7.0
18334.0,0.68491,141.34,6254.575734,6254.250181,7.0
18335.0,0.68491,141.34,6254.250181,6253.924626,7.0
18336.0,0.68491,141.34,6253.924626,6253.599069,7.0
18337.0,0.68491,141.34,6253.599069,6253.273511,7.0
18338.0,0.68491,141.34,6253.273511,6252.947952,7.0
18339.0,0.68491,141.34,6252.947952,6252.622391,7.0
18340.0,0.68491,141.34,6252.622391,6252.296828,7.0
18341.0,0.68491,141.34,6252.296828,6251.836582,7.0
18342.0,0.68491,141.34,6251.836582,6251.511017,7.0
18343.0,0.68491,141.34,6251.511017,6251.18545,7.0
18344.0,0.68491,141.34,6251.18545,6250.859882,7.0
18345.0,0.68491,141.34,6250.859882,6250.534312,7.0
18346.0,0.68491,141.34,6250.534312,6250.208741,7.0
18347.0,0.68491,141.34,6250.208741,6249.883168,7.0
18348.0,0.68491,141.34,6249.883168,6249.557594,7.0
18349.0,0.68491,141.34,6249.557594,6249.232018,7.0
18350.0,0.68491,141.34,6249.232018,6248.906441,7.0
18351.0,0.68491,141.34,6248.906441,6248.580862,7.0
18352.0,0.68491,141.34,6248.580862,6248.255281,7.0
18353.0,0.68491,141.34,6248.255281,6247.9297,7.0
18354.0,0.68491,141.34,6247.9297,6247.604116,7.0
18355.0,0.68491,141.34,6247.604116,6247.278531,7.0
