Element Number,Radius,Flow Rate,Inlet Pressure,Outlet Pressure,Shear Stress,Order
4942.0,0.68491,129.64,5579.297476,5578.882756,1.7261872199065527,7.0
4943.0,0.68491,129.64,5578.882756,5578.589107,1.7261872199065527,7.0
4944.0,0.68491,129.64,5578.589107,5578.174383,1.7261872199065527,7.0
4945.0,0.68491,129.64,5578.174383,5577.759656,1.7261872199065527,7.0
4946.0,0.68491,129.64,5577.759656,5577.344926,1.7261872199065527,7.0
4947.0,0.68491,129.64,5577.344926,5577.051265,1.7261872199065527,7.0
4948.0,0.68491,129.64,5577.051265,5576.636531,1.7261872199065527,7.0
4949.0,0.68491,129.64,5576.636531,5576.221794,1.7261872199065527,7.0
4950.0,0.68491,129.64,5576.221794,5575.928123,1.7261872199065527,7.0
4951.0,0.68491,129.64,5575.928123,5575.634449,1.7261872199065527,7.0
4952.0,0.68491,129.64,5575.634449,5575.219705,1.7261872199065527,7.0
4953.0,0.68491,129.64,5575.219705,5574.926024,1.7261872199065527,7.0
4954.0,0.68491,129.64,5574.926024,5574.632339,1.7261872199065527,7.0
4955.0,0.68491,129.64,5574.632339,5574.217589,1.7261872199065527,7.0
4956.0,0.68491,129.64,5574.217589,5573.802836,1.7261872199065527,7.0
4957.0,0.68491,129.64,5573.802836,5573.38808,1.7261872199065527,7.0
4958.0,0.68491,129.64,5573.38808,5572.973323,1.7261872199065527,7.0
4959.0,0.68491,129.64,5572.973323,5572.558562,1.7261872199065527,7.0
4960.0,0.68491,129.64,5572.558562,5572.264857,1.7261872199065527,7.0
4961.0,0.68491,129.64,5572.264857,5571.971149,1.7261872199065527,7.0
4962.0,0.68491,129.64,5571.971149,5571.677437,1.7261872199065527,7.0
4963.0,0.68491,129.64,5571.677437,5571.262667,1.7261872199065527,7.0
4964.0,0.68491,129.64,5571.262667,5570.847894,1.7261872199065527,7.0
4965.0,0.68491,129.64,5570.847894,5570.433119,1.7261872199065527,7.0
4966.0,0.68491,129.64,5570.433119,5570.139393,1.7261872199065527,7.0
4967.0,0.68491,129.64,5570.139393,5569.724613,1.7261872199065527,7.0
4968.0,0.68491,129.64,5569.724613,5569.43088,1.7261872199065527,7.0
4969.0,0.68491,129.64,5569.43088,5569.137144,1.7261872199065527,7.0
4970.0,0.68491,129.64,5569.137144,5568.722356,1.7261872199065527,7.0
4971.0,0.68491,129.64,5568.722356,5568.429499,1.7261872199065527,7.0
4972.0,0.68491,129.64,5568.429499,5568.014709,1.7261872199065527,7.0
4973.0,0.68491,129.64,5568.014709,5567.599916,1.7261872199065527,7.0
4974.0,0.68491,129.64,5567.599916,5567.306166,1.7261872199065527,7.0
4975.0,0.68491,129.64,5567.306166,5566.891368,1.7261872199065527,7.0
4976.0,0.68491,129.64,5566.891368,5566.476568,1.7261872199065527,7.0
4977.0,0.68491,129.64,5566.476568,5566.182806,1.7261872199065527,7.0
4978.0,0.68491,129.64,5566.182806,5565.88904,1.7261872199065527,7.0
4979.0,0.68491,129.64,5565.88904,5565.474232,1.7261872199065527,7.0
4980.0,0.68491,129.64,5565.474232,5565.18046,1.7261872199065527,7.0
4981.0,0.68491,129.64,5565.18046,5564.765646,1.7261872199065527,7.0
4982.0,0.68491,129.64,5564.765646,5564.471866,1.7261872199065527,7.0
4983.0,0.68491,129.64,5564.471866,5564.057048,1.7261872199065527,7.0
4984.0,0.68491,129.64,5564.057048,5563.76326,1.7261872199065527,7.0
4985.0,0.68491,129.64,5563.76326,5563.348436,1.7261872199065527,7.0
4986.0,0.68491,129.64,5563.348436,5562.93361,1.7261872199065527,7.0
4987.0,0.68491,129.64,5562.93361,5562.639811,1.7261872199065527,7.0
4988.0,0.68491,129.64,5562.639811,5562.346008,1.7261872199065527,7.0
4989.0,0.68491,129.64,5562.346008,5562.052202,1.7261872199065527,7.0
4990.0,0.68491,129.64,5562.052202,5561.637365,1.7261872199065527,7.0
4991.0,0.68491,129.64,5561.637365,5561.343551,1.7261872199065527,7.0
4992.0,0.68491,129.64,5561.343551,5560.928708,1.7261872199065527,7.0
4993.0,0.68491,129.64,5560.928708,5560.634886,1.7261872199065527,7.0
4994.0,0.68491,129.64,5560.634886,5560.34106,1.7261872199065527,7.0
4995.0,0.68491,129.64,5560.34106,5559.92621,1.7261872199065527,7.0
5000.0,1.3043,714.2,5652.402583,5652.279869,1.377008937440613,9.0
5001.0,1.3043,714.2,5652.279869,5652.157155,1.377008937440613,9.0
5002.0,1.3043,714.2,5652.157155,5652.034441,1.377008937440613,9.0
5003.0,1.3043,714.2,5652.034441,5651.911726,1.377008937440613,9.0
5004.0,1.3043,714.2,5651.911726,5651.789011,1.377008937440613,9.0
5005.0,1.3043,714.2,5651.789011,5651.666295,1.377008937440613,9.0
5006.0,1.3043,714.2,5651.666295,5651.54358,1.377008937440613,9.0
5007.0,1.3043,714.2,5651.54358,5651.420863,1.377008937440613,9.0
5008.0,1.3043,714.2,5651.420863,5651.298147,1.377008937440613,9.0
5009.0,1.3043,683.75,5651.298147,5651.180662,1.3183000013651904,9.0
5010.0,1.3043,683.75,5651.180662,5651.063177,1.3183000013651904,9.0
5011.0,1.3043,683.75,5651.063177,5650.945692,1.3183000013651904,9.0
5012.0,1.3043,683.75,5650.945692,5650.828206,1.3183000013651904,9.0
5013.0,1.3043,683.75,5650.828206,5650.71072,1.3183000013651904,9.0
5014.0,1.3043,683.75,5650.71072,5650.593234,1.3183000013651904,9.0
5015.0,1.3043,683.75,5650.593234,5650.475747,1.3183000013651904,9.0
5016.0,1.3043,683.75,5650.475747,5650.35826,1.3183000013651904,9.0
5017.0,0.94518,407.4,5650.35826,5650.104504,2.064081543533397,8.0
5018.0,0.94518,276.35,5650.35826,5650.114773,1.4001201142745563,8.0
5019.0,0.94518,493.31,5524.488628,5524.181309,2.49934233245081,8.0
5020.0,0.94518,493.31,5524.181309,5523.873989,2.49934233245081,8.0
5021.0,0.94518,493.31,5523.873989,5523.566669,2.49934233245081,8.0
5022.0,0.94518,493.31,5523.566669,5523.259349,2.49934233245081,8.0
5023.0,0.94518,493.31,5523.259349,5522.952028,2.49934233245081,8.0
5024.0,0.94518,493.31,5522.952028,5522.644706,2.49934233245081,8.0
5025.0,0.94518,493.31,5522.644706,5522.337384,2.49934233245081,8.0
5026.0,0.94518,493.31,5522.337384,5522.030061,2.49934233245081,8.0
5027.0,0.94518,493.31,5522.030061,5521.59548,2.49934233245081,8.0
5028.0,0.94518,493.31,5521.59548,5521.288156,2.49934233245081,8.0
5029.0,0.94518,493.31,5521.288156,5520.980832,2.49934233245081,8.0
5030.0,0.94518,493.31,5520.980832,5520.673507,2.49934233245081,8.0
5031.0,0.94518,493.31,5520.673507,5520.366182,2.49934233245081,8.0
5032.0,0.94518,493.31,5520.366182,5520.058856,2.49934233245081,8.0
5033.0,0.94518,493.31,5520.058856,5519.751529,2.49934233245081,8.0
5034.0,0.94518,493.31,5519.751529,5519.444202,2.49934233245081,8.0
5035.0,0.94518,493.31,5519.444202,5519.136874,2.49934233245081,8.0
5036.0,0.94518,493.31,5519.136874,5518.70229,2.49934233245081,8.0
5037.0,0.94518,493.31,5518.70229,5518.394961,2.49934233245081,8.0
5038.0,0.94518,493.31,5518.394961,5518.087631,2.49934233245081,8.0
5039.0,0.94518,493.31,5518.087631,5517.780302,2.49934233245081,8.0
5040.0,0.94518,493.31,5517.780302,5517.472971,2.49934233245081,8.0
5041.0,0.94518,493.31,5517.472971,5517.16564,2.49934233245081,8.0
5042.0,0.94518,493.31,5517.16564,5516.858308,2.49934233245081,8.0
5043.0,0.94518,493.31,5516.858308,5516.550976,2.49934233245081,8.0
5044.0,0.94518,493.31,5516.550976,5516.243643,2.49934233245081,8.0
5045.0,0.94518,493.31,5516.243643,5515.809055,2.49934233245081,8.0
5046.0,0.94518,493.31,5515.809055,5515.501721,2.49934233245081,8.0
5047.0,0.94518,493.31,5515.501721,5515.194386,2.49934233245081,8.0
5048.0,0.94518,493.31,5515.194386,5514.887051,2.49934233245081,8.0
5049.0,0.94518,493.31,5514.887051,5514.579715,2.49934233245081,8.0
5050.0,0.94518,493.31,5514.579715,5514.272379,2.49934233245081,8.0
5051.0,0.94518,493.31,5514.272379,5513.965042,2.49934233245081,8.0
5052.0,0.94518,493.31,5513.965042,5513.657705,2.49934233245081,8.0
5053.0,0.94518,493.31,5513.657705,5513.350366,2.49934233245081,8.0
5054.0,0.94518,493.31,5513.350366,5512.915774,2.49934233245081,8.0
5055.0,0.94518,493.31,5512.915774,5512.608435,2.49934233245081,8.0
5056.0,0.94518,493.31,5512.608435,5512.301095,2.49934233245081,8.0
5057.0,0.94518,493.31,5512.301095,5511.993754,2.49934233245081,8.0
5058.0,0.94518,493.31,5511.993754,5511.55916,2.49934233245081,8.0
5059.0,0.94518,493.31,5511.55916,5511.251818,2.49934233245081,8.0
5060.0,0.94518,493.31,5511.251818,5510.944475,2.49934233245081,8.0
5061.0,0.94518,493.31,5510.944475,5510.637132,2.49934233245081,8.0
5062.0,0.94518,493.31,5510.637132,5510.329788,2.49934233245081,8.0
5063.0,0.94518,493.31,5510.329788,5509.895192,2.49934233245081,8.0
5064.0,0.94518,493.31,5509.895192,5509.587847,2.49934233245081,8.0
5065.0,0.94518,493.31,5509.587847,5509.280501,2.49934233245081,8.0
5066.0,0.94518,493.31,5509.280501,5508.973155,2.49934233245081,8.0
5067.0,0.94518,493.31,5508.973155,5508.665808,2.49934233245081,8.0
5068.0,0.94518,493.31,5508.665808,5508.35846,2.49934233245081,8.0
5069.0,0.94518,493.31,5508.35846,5508.051112,2.49934233245081,8.0
5070.0,0.94518,493.31,5508.051112,5507.616512,2.49934233245081,8.0
5071.0,0.94518,493.31,5507.616512,5507.309162,2.49934233245081,8.0
5072.0,0.94518,493.31,5507.309162,5507.001812,2.49934233245081,8.0
5073.0,0.94518,479.05,5507.001812,5506.579773,2.427094411953053,8.0
5074.0,0.94518,479.05,5506.579773,5506.281306,2.427094411953053,8.0
5075.0,0.94518,479.05,5506.281306,5505.982837,2.427094411953053,8.0
5076.0,0.94518,479.05,5505.982837,5505.684368,2.427094411953053,8.0
5077.0,0.94518,479.05,5505.684368,5505.385899,2.427094411953053,8.0
5078.0,0.94518,479.05,5505.385899,5505.087428,2.427094411953053,8.0
5079.0,0.94518,479.05,5505.087428,5504.788957,2.427094411953053,8.0
5080.0,0.94518,479.05,5504.788957,5504.490486,2.427094411953053,8.0
5081.0,0.94518,479.05,5504.490486,5504.068443,2.427094411953053,8.0
5082.0,0.94518,479.05,5504.068443,5503.76997,2.427094411953053,8.0
5083.0,0.94518,479.05,5503.76997,5503.471497,2.427094411953053,8.0
5084.0,0.94518,479.05,5503.471497,5503.173022,2.427094411953053,8.0
5085.0,0.94518,479.05,5503.173022,5502.750978,2.427094411953053,8.0
5086.0,0.94518,479.05,5502.750978,5502.452502,2.427094411953053,8.0
5087.0,0.94518,479.05,5502.452502,5502.154026,2.427094411953053,8.0
5088.0,0.94518,479.05,5502.154026,5501.855549,2.427094411953053,8.0
5089.0,0.94518,479.05,5501.855549,5501.557071,2.427094411953053,8.0
5090.0,0.94518,479.05,5501.557071,5501.258592,2.427094411953053,8.0
5091.0,0.94518,479.05,5501.258592,5500.960113,2.427094411953053,8.0
5092.0,0.94518,479.05,5500.960113,5500.661633,2.427094411953053,8.0
5093.0,0.94518,479.05,5500.661633,5500.363153,2.427094411953053,8.0
5094.0,0.94518,479.05,5500.363153,5500.064671,2.427094411953053,8.0
5095.0,0.94518,479.05,5500.064671,5499.766189,2.427094411953053,8.0
5096.0,0.94518,479.05,5499.766189,5499.467706,2.427094411953053,8.0
5097.0,0.94518,479.05,5499.467706,5499.169223,2.427094411953053,8.0
5098.0,0.94518,479.05,5499.169223,5498.870739,2.427094411953053,8.0
5099.0,0.94518,479.05,5498.870739,5498.572254,2.427094411953053,8.0
5100.0,0.94518,479.05,5498.572254,5498.273768,2.427094411953053,8.0
5101.0,0.94518,479.05,5498.273768,5497.975282,2.427094411953053,8.0
5102.0,0.94518,479.05,5497.975282,5497.676795,2.427094411953053,8.0
5103.0,0.94518,479.05,5497.676795,5497.378307,2.427094411953053,8.0
5104.0,0.94518,479.05,5497.378307,5497.079818,2.427094411953053,8.0
5105.0,0.94518,479.05,5497.079818,5496.781329,2.427094411953053,8.0
5106.0,0.94518,479.05,5496.781329,5496.482839,2.427094411953053,8.0
5107.0,0.94518,479.05,5496.482839,5496.184348,2.427094411953053,8.0
5108.0,0.94518,479.05,5496.184348,5495.885856,2.427094411953053,8.0
5109.0,0.94518,479.05,5495.885856,5495.587364,2.427094411953053,8.0
5110.0,0.94518,479.05,5495.587364,5495.288871,2.427094411953053,8.0
5111.0,0.94518,479.05,5495.288871,5494.990377,2.427094411953053,8.0
5112.0,0.94518,479.05,5494.990377,5494.691882,2.427094411953053,8.0
5113.0,0.94518,479.05,5494.691882,5494.393387,2.427094411953053,8.0
5114.0,0.94518,479.05,5494.393387,5494.094891,2.427094411953053,8.0
5115.0,0.94518,479.05,5494.094891,5493.796394,2.427094411953053,8.0
5116.0,0.94518,479.05,5493.796394,5493.497896,2.427094411953053,8.0
5117.0,0.94518,479.05,5493.497896,5493.199397,2.427094411953053,8.0
5118.0,0.94518,479.05,5493.199397,5492.900898,2.427094411953053,8.0
5119.0,0.94518,479.05,5492.900898,5492.602398,2.427094411953053,8.0
5120.0,0.94518,479.05,5492.602398,5492.303897,2.427094411953053,8.0
5121.0,0.94518,479.05,5492.303897,5492.005395,2.427094411953053,8.0
5122.0,0.94518,479.05,5492.005395,5491.706893,2.427094411953053,8.0
5123.0,0.94518,479.05,5491.706893,5491.40839,2.427094411953053,8.0
5124.0,0.94518,479.05,5491.40839,5491.109885,2.427094411953053,8.0
5125.0,0.94518,479.05,5491.109885,5490.811381,2.427094411953053,8.0
5126.0,0.68491,121.72,5490.811381,5490.422449,1.620730549267399,7.0
5127.0,0.94518,357.33,5490.811381,5490.496554,1.8104031859371348,8.0
5128.0,0.68491,102.08,5524.597051,5524.270896,1.3592193104602044,7.0
5129.0,0.68491,102.08,5524.270896,5524.040289,1.3592193104602044,7.0
5130.0,0.68491,102.08,5524.040289,5523.809682,1.3592193104602044,7.0
5131.0,0.68491,102.08,5523.809682,5523.579074,1.3592193104602044,7.0
5132.0,0.68491,102.08,5523.579074,5523.348467,1.3592193104602044,7.0
5133.0,0.68491,102.08,5523.348467,5523.117859,1.3592193104602044,7.0
5134.0,0.68491,102.08,5523.117859,5522.887252,1.3592193104602044,7.0
5135.0,0.68491,102.08,5522.887252,5522.656644,1.3592193104602044,7.0
5136.0,0.68491,102.08,5522.656644,5522.426037,1.3592193104602044,7.0
5137.0,0.68491,102.08,5522.426037,5522.19543,1.3592193104602044,7.0
5138.0,0.68491,102.08,5522.19543,5521.964822,1.3592193104602044,7.0
5139.0,0.68491,102.08,5521.964822,5521.734215,1.3592193104602044,7.0
5140.0,0.68491,102.08,5521.734215,5521.503607,1.3592193104602044,7.0
5141.0,0.68491,102.08,5521.503607,5521.273,1.3592193104602044,7.0
5142.0,0.68491,102.08,5521.273,5521.042392,1.3592193104602044,7.0
5143.0,0.68491,102.08,5521.042392,5520.811785,1.3592193104602044,7.0
5144.0,0.68491,102.08,5520.811785,5520.581178,1.3592193104602044,7.0
5145.0,0.68491,102.08,5520.581178,5520.35057,1.3592193104602044,7.0
5146.0,0.68491,102.08,5520.35057,5520.119963,1.3592193104602044,7.0
5147.0,0.68491,102.08,5520.119963,5519.889355,1.3592193104602044,7.0
5148.0,0.68491,102.08,5519.889355,5519.658748,1.3592193104602044,7.0
5149.0,0.68491,102.08,5519.658748,5519.332593,1.3592193104602044,7.0
5150.0,0.68491,102.08,5519.332593,5519.091786,1.3592193104602044,7.0
5151.0,0.68491,102.08,5519.091786,5518.861178,1.3592193104602044,7.0
5152.0,0.68491,102.08,5518.861178,5518.630571,1.3592193104602044,7.0
5153.0,0.68491,102.08,5518.630571,5518.399964,1.3592193104602044,7.0
5154.0,0.68491,102.08,5518.399964,5518.169356,1.3592193104602044,7.0
5155.0,0.68491,102.08,5518.169356,5517.938749,1.3592193104602044,7.0
5156.0,0.68491,102.08,5517.938749,5517.708141,1.3592193104602044,7.0
5157.0,0.68491,102.08,5517.708141,5517.477534,1.3592193104602044,7.0
5158.0,0.68491,102.08,5517.477534,5517.151384,1.3592193104602044,7.0
5159.0,0.68491,102.08,5517.151384,5516.920776,1.3592193104602044,7.0
5160.0,0.68491,102.08,5516.920776,5516.690169,1.3592193104602044,7.0
5161.0,0.68491,102.08,5516.690169,5516.459561,1.3592193104602044,7.0
5162.0,0.68491,102.08,5516.459561,5516.228954,1.3592193104602044,7.0
5163.0,0.68491,102.08,5516.228954,5515.902804,1.3592193104602044,7.0
5164.0,0.68491,102.08,5515.902804,5515.672196,1.3592193104602044,7.0
5165.0,0.68491,102.08,5515.672196,5515.441589,1.3592193104602044,7.0
5166.0,0.68491,102.08,5515.441589,5515.210982,1.3592193104602044,7.0
5167.0,0.68491,102.08,5515.210982,5514.980374,1.3592193104602044,7.0
5168.0,0.68491,102.08,5514.980374,5514.749767,1.3592193104602044,7.0
5169.0,0.68491,102.08,5514.749767,5514.519159,1.3592193104602044,7.0
5170.0,0.68491,102.08,5514.519159,5514.193009,1.3592193104602044,7.0
5171.0,0.68491,102.08,5514.193009,5513.962402,1.3592193104602044,7.0
5172.0,0.68491,102.08,5513.962402,5513.731795,1.3592193104602044,7.0
5173.0,0.68491,102.08,5513.731795,5513.501187,1.3592193104602044,7.0
5174.0,0.68491,102.08,5513.501187,5513.27058,1.3592193104602044,7.0
5175.0,0.68491,102.08,5513.27058,5513.039972,1.3592193104602044,7.0
5176.0,0.68491,102.08,5513.039972,5512.809365,1.3592193104602044,7.0
5177.0,0.68491,102.08,5512.809365,5512.483215,1.3592193104602044,7.0
5178.0,0.68491,102.08,5512.483215,5512.252608,1.3592193104602044,7.0
5179.0,0.68491,102.08,5512.252608,5512.022,1.3592193104602044,7.0
5180.0,0.68491,102.08,5512.022,5511.695851,1.3592193104602044,7.0
5181.0,0.68491,102.08,5511.695851,5511.465244,1.3592193104602044,7.0
5182.0,0.68491,102.08,5511.465244,5511.234636,1.3592193104602044,7.0
5183.0,0.68491,102.08,5511.234636,5510.908487,1.3592193104602044,7.0
5184.0,0.68491,102.08,5510.908487,5510.67788,1.3592193104602044,7.0
5185.0,0.68491,102.08,5510.67788,5510.447272,1.3592193104602044,7.0
5186.0,0.68491,102.08,5510.447272,5510.121124,1.3592193104602044,7.0
5187.0,0.68491,102.08,5510.121124,5509.890516,1.3592193104602044,7.0
5188.0,0.68491,102.08,5509.890516,5509.659909,1.3592193104602044,7.0
5189.0,0.68491,102.08,5509.659909,5509.33376,1.3592193104602044,7.0
5190.0,0.68491,102.08,5509.33376,5509.103153,1.3592193104602044,7.0
5191.0,0.68491,102.08,5509.103153,5508.872545,1.3592193104602044,7.0
5192.0,0.68491,102.08,5508.872545,5508.546397,1.3592193104602044,7.0
5193.0,0.68491,102.08,5508.546397,5508.31579,1.3592193104602044,7.0
5194.0,0.68491,102.08,5508.31579,5508.085182,1.3592193104602044,7.0
5195.0,0.68491,102.08,5508.085182,5507.759034,1.3592193104602044,7.0
5196.0,0.68491,102.08,5507.759034,5507.528427,1.3592193104602044,7.0
5197.0,0.68491,102.08,5507.528427,5507.297819,1.3592193104602044,7.0
5198.0,0.68491,102.08,5507.297819,5507.067212,1.3592193104602044,7.0
5199.0,0.68491,102.08,5507.067212,5506.836604,1.3592193104602044,7.0
5200.0,0.68491,102.08,5506.836604,5506.510457,1.3592193104602044,7.0
5201.0,0.68491,102.08,5506.510457,5506.279849,1.3592193104602044,7.0
5202.0,0.68491,102.08,5506.279849,5506.049242,1.3592193104602044,7.0
5203.0,0.68491,102.08,5506.049242,5505.723094,1.3592193104602044,7.0
5204.0,0.68491,102.08,5505.723094,5505.492487,1.3592193104602044,7.0
5205.0,0.68491,102.08,5505.492487,5505.261879,1.3592193104602044,7.0
5206.0,0.68491,102.08,5505.261879,5505.031272,1.3592193104602044,7.0
5207.0,0.68491,102.08,5505.031272,5504.800665,1.3592193104602044,7.0
5208.0,0.68491,102.08,5504.800665,5504.570057,1.3592193104602044,7.0
5209.0,0.68491,102.08,5504.570057,5504.33945,1.3592193104602044,7.0
5210.0,0.68491,102.08,5504.33945,5504.013302,1.3592193104602044,7.0
5211.0,0.68491,102.08,5504.013302,5503.782695,1.3592193104602044,7.0
5212.0,0.68491,102.08,5503.782695,5503.456548,1.3592193104602044,7.0
5213.0,0.68491,102.08,5503.456548,5503.22594,1.3592193104602044,7.0
5214.0,0.68491,102.08,5503.22594,5502.995333,1.3592193104602044,7.0
5215.0,0.68491,102.08,5502.995333,5502.764725,1.3592193104602044,7.0
5216.0,0.68491,102.08,5502.764725,5502.534118,1.3592193104602044,7.0
5217.0,0.68491,102.08,5502.534118,5502.207971,1.3592193104602044,7.0
5218.0,0.68491,102.08,5502.207971,5501.977364,1.3592193104602044,7.0
5219.0,0.68491,102.08,5501.977364,5501.746756,1.3592193104602044,7.0
5220.0,0.68491,85.913,5501.746756,5501.552681,1.143951886947174,7.0
5221.0,0.68491,85.913,5501.552681,5501.358605,1.143951886947174,7.0
5222.0,0.68491,85.913,5501.358605,5501.164529,1.143951886947174,7.0
5223.0,0.68491,85.913,5501.164529,5500.890049,1.143951886947174,7.0
5224.0,0.68491,85.913,5500.890049,5500.695973,1.143951886947174,7.0
5225.0,0.68491,85.913,5500.695973,5500.501898,1.143951886947174,7.0
5226.0,0.68491,85.913,5500.501898,5500.227418,1.143951886947174,7.0
5227.0,0.68491,85.913,5500.227418,5500.033342,1.143951886947174,7.0
5228.0,0.68491,85.913,5500.033342,5499.839266,1.143951886947174,7.0
5229.0,0.68491,85.913,5499.839266,5499.645191,1.143951886947174,7.0
5230.0,0.68491,85.913,5499.645191,5499.451115,1.143951886947174,7.0
5231.0,0.68491,85.913,5499.451115,5499.247952,1.143951886947174,7.0
5232.0,0.68491,85.913,5499.247952,5499.053876,1.143951886947174,7.0
5233.0,0.68491,85.913,5499.053876,5498.8598,1.143951886947174,7.0
5234.0,0.68491,85.913,5498.8598,5498.665725,1.143951886947174,7.0
5235.0,0.68491,85.913,5498.665725,5498.471649,1.143951886947174,7.0
5236.0,0.68491,85.913,5498.471649,5498.197173,1.143951886947174,7.0
5237.0,0.68491,85.913,5498.197173,5497.922698,1.143951886947174,7.0
5238.0,0.68491,85.913,5497.922698,5497.728622,1.143951886947174,7.0
5239.0,0.68491,85.913,5497.728622,5497.534547,1.143951886947174,7.0
5240.0,0.68491,85.913,5497.534547,5497.340471,1.143951886947174,7.0
5241.0,0.68491,85.913,5497.340471,5497.146395,1.143951886947174,7.0
5242.0,0.68491,85.913,5497.146395,5496.95232,1.143951886947174,7.0
5243.0,0.68491,85.913,5496.95232,5496.758244,1.143951886947174,7.0
5244.0,0.68491,85.913,5496.758244,5496.564168,1.143951886947174,7.0
5245.0,0.68491,85.913,5496.564168,5496.370092,1.143951886947174,7.0
5246.0,0.68491,85.913,5496.370092,5496.095617,1.143951886947174,7.0
5247.0,0.68491,85.913,5496.095617,5495.901541,1.143951886947174,7.0
5248.0,0.68491,85.913,5495.901541,5495.707466,1.143951886947174,7.0
5249.0,0.68491,85.913,5495.707466,5495.51339,1.143951886947174,7.0
5250.0,0.68491,85.913,5495.51339,5495.319314,1.143951886947174,7.0
5251.0,0.68491,85.913,5495.319314,5495.125239,1.143951886947174,7.0
5252.0,0.68491,85.913,5495.125239,5494.850764,1.143951886947174,7.0
5253.0,0.68491,85.913,5494.850764,5494.656688,1.143951886947174,7.0
5254.0,0.68491,85.913,5494.656688,5494.382213,1.143951886947174,7.0
5255.0,0.68491,85.913,5494.382213,5494.188137,1.143951886947174,7.0
5256.0,0.68491,85.913,5494.188137,5493.994062,1.143951886947174,7.0
5257.0,0.68491,85.913,5493.994062,5493.799986,1.143951886947174,7.0
5258.0,0.68491,85.913,5493.799986,5493.60591,1.143951886947174,7.0
5259.0,0.68491,85.913,5493.60591,5493.411834,1.143951886947174,7.0
5260.0,0.68491,85.913,5493.411834,5493.217759,1.143951886947174,7.0
5261.0,0.68491,85.913,5493.217759,5492.943284,1.143951886947174,7.0
5262.0,0.68491,85.913,5492.943284,5492.749208,1.143951886947174,7.0
5263.0,0.68491,85.913,5492.749208,5492.555133,1.143951886947174,7.0
5264.0,0.68491,85.913,5492.555133,5492.361057,1.143951886947174,7.0
5265.0,0.68491,85.913,5492.361057,5492.086582,1.143951886947174,7.0
5266.0,0.68491,85.913,5492.086582,5491.892507,1.143951886947174,7.0
5267.0,0.68491,85.913,5491.892507,5491.698431,1.143951886947174,7.0
5268.0,0.68491,85.913,5491.698431,5491.423957,1.143951886947174,7.0
5269.0,0.68491,85.913,5491.423957,5491.229881,1.143951886947174,7.0
5270.0,0.68491,85.913,5491.229881,5491.035805,1.143951886947174,7.0
5271.0,0.68491,85.913,5491.035805,5490.83365,1.143951886947174,7.0
5272.0,0.68491,85.913,5490.83365,5490.639574,1.143951886947174,7.0
5273.0,0.68491,85.913,5490.639574,5490.445498,1.143951886947174,7.0
5274.0,0.68491,85.913,5490.445498,5490.251423,1.143951886947174,7.0
5275.0,0.68491,85.913,5490.251423,5490.057347,1.143951886947174,7.0
5276.0,0.68491,85.913,5490.057347,5489.863271,1.143951886947174,7.0
5277.0,0.68491,85.913,5489.863271,5489.669195,1.143951886947174,7.0
5278.0,0.68491,85.913,5489.669195,5489.47512,1.143951886947174,7.0
5279.0,0.68491,85.913,5489.47512,5489.281044,1.143951886947174,7.0
5280.0,0.68491,85.913,5489.281044,5489.086968,1.143951886947174,7.0
5281.0,0.68491,85.913,5489.086968,5488.892893,1.143951886947174,7.0
5282.0,0.68491,85.913,5488.892893,5488.698817,1.143951886947174,7.0
5283.0,0.68491,85.913,5488.698817,5488.504741,1.143951886947174,7.0
5284.0,0.68491,85.913,5488.504741,5488.310665,1.143951886947174,7.0
5285.0,0.68491,85.913,5488.310665,5488.11659,1.143951886947174,7.0
5286.0,0.68491,85.913,5488.11659,5487.922514,1.143951886947174,7.0
5287.0,0.68491,85.913,5487.922514,5487.728438,1.143951886947174,7.0
5288.0,0.68491,85.913,5487.728438,5487.534362,1.143951886947174,7.0
5289.0,0.68491,85.913,5487.534362,5487.259884,1.143951886947174,7.0
5290.0,0.68491,85.913,5487.259884,5487.065808,1.143951886947174,7.0
5291.0,0.68491,85.913,5487.065808,5486.871733,1.143951886947174,7.0
5292.0,0.68491,85.913,5486.871733,5486.677657,1.143951886947174,7.0
5293.0,0.68491,85.913,5486.677657,5486.483581,1.143951886947174,7.0
5294.0,0.68491,85.913,5486.483581,5486.289505,1.143951886947174,7.0
5295.0,0.68491,85.913,5486.289505,5486.09543,1.143951886947174,7.0
5296.0,0.68491,85.913,5486.09543,5485.901354,1.143951886947174,7.0
5297.0,0.68491,85.913,5485.901354,5485.707278,1.143951886947174,7.0
5298.0,0.68491,85.913,5485.707278,5485.513203,1.143951886947174,7.0
5299.0,0.68491,85.913,5485.513203,5485.319127,1.143951886947174,7.0
5300.0,0.68491,85.913,5485.319127,5485.125051,1.143951886947174,7.0
5301.0,0.68491,85.913,5485.125051,5484.930975,1.143951886947174,7.0
5302.0,0.68491,85.913,5484.930975,5484.7369,1.143951886947174,7.0
5303.0,0.68491,85.913,5484.7369,5484.542824,1.143951886947174,7.0
5304.0,0.68491,85.913,5484.542824,5484.348748,1.143951886947174,7.0
5305.0,0.68491,85.913,5484.348748,5484.154672,1.143951886947174,7.0
5306.0,0.68491,85.913,5484.154672,5483.960597,1.143951886947174,7.0
5307.0,0.68491,85.913,5483.960597,5483.766521,1.143951886947174,7.0
5308.0,0.68491,85.913,5483.766521,5483.572445,1.143951886947174,7.0
