Element Number,Radius,Flow Rate,Inlet Pressure,Outlet Pressure,Shear Stress,Order
938.0,0.49631,60.549,7836.934463,7836.436423,2.1188357584978124,6.0
1153.0,1.3043,2181.6,7890.390494,7890.015622,4.206220523551443,9.0
1154.0,1.3043,2181.6,7890.015622,7889.640751,4.206220523551443,9.0
1155.0,1.3043,2181.6,7889.640751,7889.265881,4.206220523551443,9.0
1156.0,1.3043,2181.6,7889.265881,7888.891011,4.206220523551443,9.0
1157.0,1.3043,2181.6,7888.891011,7888.516143,4.206220523551443,9.0
1158.0,1.3043,2181.6,7888.516143,7888.141275,4.206220523551443,9.0
1159.0,1.3043,2181.6,7888.141275,7887.766408,4.206220523551443,9.0
1160.0,1.3043,2181.6,7887.766408,7887.391542,4.206220523551443,9.0
1161.0,1.3043,2181.6,7887.391542,7887.016676,4.206220523551443,9.0
1162.0,1.3043,2181.6,7887.016676,7886.641811,4.206220523551443,9.0
1163.0,1.3043,2181.6,7886.641811,7886.266947,4.206220523551443,9.0
1164.0,1.3043,2181.6,7886.266947,7885.892084,4.206220523551443,9.0
1165.0,1.3043,2181.6,7885.892084,7885.517222,4.206220523551443,9.0
1166.0,1.3043,2181.6,7885.517222,7885.14236,4.206220523551443,9.0
1167.0,1.3043,2181.6,7885.14236,7884.767499,4.206220523551443,9.0
1168.0,1.3043,2181.6,7884.767499,7884.237499,4.206220523551443,9.0
1169.0,1.3043,2181.6,7884.237499,7883.86264,4.206220523551443,9.0
1170.0,1.3043,2181.6,7883.86264,7883.487781,4.206220523551443,9.0
1171.0,1.3043,2181.6,7883.487781,7883.112923,4.206220523551443,9.0
1172.0,1.3043,2181.6,7883.112923,7882.738066,4.206220523551443,9.0
1173.0,1.3043,2181.6,7882.738066,7882.36321,4.206220523551443,9.0
1174.0,1.3043,2181.6,7882.36321,7881.988354,4.206220523551443,9.0
1175.0,1.3043,2181.6,7881.988354,7881.613499,4.206220523551443,9.0
1176.0,1.3043,2181.6,7881.613499,7881.238645,4.206220523551443,9.0
1177.0,1.3043,2181.6,7881.238645,7880.863791,4.206220523551443,9.0
1178.0,1.3043,2181.6,7880.863791,7880.488938,4.206220523551443,9.0
1179.0,1.3043,2181.6,7880.488938,7880.114086,4.206220523551443,9.0
1180.0,1.3043,2181.6,7880.114086,7879.739235,4.206220523551443,9.0
1181.0,1.3043,2181.6,7879.739235,7879.364384,4.206220523551443,9.0
1182.0,1.3043,2181.6,7879.364384,7878.989535,4.206220523551443,9.0
1183.0,1.3043,2181.6,7878.989535,7878.614685,4.206220523551443,9.0
1184.0,1.3043,2181.6,7878.614685,7878.239837,4.206220523551443,9.0
1185.0,1.3043,2181.6,7878.239837,7877.864989,4.206220523551443,9.0
1186.0,1.3043,2181.6,7877.864989,7877.490142,4.206220523551443,9.0
1187.0,1.3043,2181.6,7877.490142,7877.115296,4.206220523551443,9.0
1188.0,1.3043,2181.6,7877.115296,7876.74045,4.206220523551443,9.0
1189.0,1.3043,2181.6,7876.74045,7876.365606,4.206220523551443,9.0
1190.0,1.3043,2181.6,7876.365606,7875.990761,4.206220523551443,9.0
1191.0,1.3043,2181.6,7875.990761,7875.615918,4.206220523551443,9.0
1192.0,1.3043,2181.6,7875.615918,7875.085931,4.206220523551443,9.0
1193.0,1.3043,2181.6,7875.085931,7874.711089,4.206220523551443,9.0
1194.0,1.3043,2181.6,7874.711089,7874.336247,4.206220523551443,9.0
1195.0,1.3043,2181.6,7874.336247,7873.961407,4.206220523551443,9.0
1196.0,1.3043,2181.6,7873.961407,7873.586567,4.206220523551443,9.0
1197.0,1.3043,2181.6,7873.586567,7873.211728,4.206220523551443,9.0
1198.0,1.3043,2181.6,7873.211728,7872.836889,4.206220523551443,9.0
1199.0,1.3043,2181.6,7872.836889,7872.462051,4.206220523551443,9.0
1200.0,1.3043,2181.6,7872.462051,7872.087214,4.206220523551443,9.0
1201.0,1.3043,2181.6,7872.087214,7871.712378,4.206220523551443,9.0
1202.0,1.3043,2181.6,7871.712378,7871.337542,4.206220523551443,9.0
1203.0,1.3043,2181.6,7871.337542,7870.962707,4.206220523551443,9.0
1204.0,1.3043,2181.6,7870.962707,7870.587873,4.206220523551443,9.0
1205.0,1.3043,2181.6,7870.587873,7870.213039,4.206220523551443,9.0
1206.0,1.3043,2181.6,7870.213039,7869.838206,4.206220523551443,9.0
1207.0,1.3043,2181.6,7869.838206,7869.463373,4.206220523551443,9.0
1208.0,1.3043,2181.6,7869.463373,7869.088542,4.206220523551443,9.0
1209.0,1.3043,2181.6,7869.088542,7868.713711,4.206220523551443,9.0
1210.0,1.3043,2181.6,7868.713711,7868.338881,4.206220523551443,9.0
1211.0,1.3043,2181.6,7868.338881,7867.964051,4.206220523551443,9.0
